#Data tag : 22v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(1e30/cm2s),recorded(1e30/cm2s),avgpu,source
360927:8305,1215:1215,10/23/22 08:44:52,STABLE BEAMS,6800,14344.829410630,13901.652599462,41.6,BCM1FUT
360927:8305,1216:1216,10/23/22 08:45:15,STABLE BEAMS,6800,14337.800175710,13902.893640938,41.6,BCM1FUT
360927:8305,1217:1217,10/23/22 08:45:39,STABLE BEAMS,6800,14331.189954793,13942.163953370,41.6,BCM1FUT
360927:8305,1218:1218,10/23/22 08:46:02,STABLE BEAMS,6800,14321.515631473,13834.591358245,41.6,BCM1FUT
360927:8305,1219:1219,10/23/22 08:46:25,STABLE BEAMS,6800,14309.270222226,13857.705130718,41.6,BCM1FUT
360927:8305,1220:1220,10/23/22 08:46:49,STABLE BEAMS,6800,14295.458760640,13859.461189406,41.5,BCM1FUT
360927:8305,1221:1221,10/23/22 08:47:12,STABLE BEAMS,6800,14282.182316936,13848.328817357,41.5,BCM1FUT
360927:8305,1222:1222,10/23/22 08:47:35,STABLE BEAMS,6800,14268.380855685,13856.276082959,41.4,BCM1FUT
360927:8305,1223:1223,10/23/22 08:47:58,STABLE BEAMS,6800,14261.017609602,13831.585257780,41.4,BCM1FUT
360927:8305,1224:1224,10/23/22 08:48:22,STABLE BEAMS,6800,14252.786334509,13858.284150069,41.4,BCM1FUT
360927:8305,1225:1225,10/23/22 08:48:45,STABLE BEAMS,6800,14236.596793447,13833.927336053,41.4,BCM1FUT
360927:8305,1226:1226,10/23/22 08:49:08,STABLE BEAMS,6800,14230.731597430,13811.010570165,41.3,BCM1FUT
360927:8305,1227:1227,10/23/22 08:49:32,STABLE BEAMS,6800,14209.405884715,13784.356179363,41.3,BCM1FUT
360927:8305,1228:1228,10/23/22 08:49:55,STABLE BEAMS,6800,14154.929064075,13731.917926853,41.2,BCM1FUT
360927:8305,1229:1229,10/23/22 08:50:18,STABLE BEAMS,6800,14191.374282091,13808.919500280,41.1,BCM1FUT
360927:8305,1230:1230,10/23/22 08:50:42,STABLE BEAMS,6800,14200.735594950,13766.651087651,41.3,BCM1FUT
360927:8305,1231:1231,10/23/22 08:51:05,STABLE BEAMS,6800,14163.169339469,13719.407508749,41.1,BCM1FUT
360927:8305,1232:1232,10/23/22 08:51:28,STABLE BEAMS,6800,14170.322578533,13717.877457614,41.1,BCM1FUT
360927:8305,1233:1233,10/23/22 08:51:52,STABLE BEAMS,6800,14156.577119154,13739.509180556,41.2,BCM1FUT
360927:8305,1234:1234,10/23/22 08:52:15,STABLE BEAMS,6800,14146.647787311,13732.010929961,41.1,BCM1FUT
360927:8305,1235:1235,10/23/22 08:52:38,STABLE BEAMS,6800,14150.749924406,13760.939896780,41.1,BCM1FUT
360927:8305,1236:1236,10/23/22 08:53:01,STABLE BEAMS,6800,14150.779925409,13741.750255454,41.1,BCM1FUT
360927:8305,1237:1237,10/23/22 08:53:25,STABLE BEAMS,6800,14153.044001075,13782.071603012,41.1,BCM1FUT
360927:8305,1238:1238,10/23/22 08:53:48,STABLE BEAMS,6800,14150.957931358,13721.074564463,41.1,BCM1FUT
360927:8305,1239:1239,10/23/22 08:54:11,STABLE BEAMS,6800,14144.564717694,13714.411341775,41.1,BCM1FUT
360927:8305,1240:1240,10/23/22 08:54:35,STABLE BEAMS,6800,14128.798190770,13746.009397796,41.0,BCM1FUT
360927:8305,1241:1241,10/23/22 08:54:58,STABLE BEAMS,6800,14113.956694760,13668.614811235,41.0,BCM1FUT
360927:8305,1242:1242,10/23/22 08:55:21,STABLE BEAMS,6800,14109.373541589,13724.532680035,40.9,BCM1FUT
360927:8305,1243:1243,10/23/22 08:55:45,STABLE BEAMS,6800,14116.723787238,13552.246922168,41.0,BCM1FUT
360927:8305,1244:1244,10/23/22 08:56:08,STABLE BEAMS,6800,14121.656952106,13766.296075786,41.0,BCM1FUT
360927:8305,1245:1245,10/23/22 08:56:31,STABLE BEAMS,6800,14132.775323687,13310.616846782,41.0,BCM1FUT
360927:8305,1246:1246,10/23/22 08:56:55,STABLE BEAMS,6800,14148.291842256,13796.017069075,41.1,BCM1FUT
360927:8305,1247:1247,10/23/22 08:57:18,STABLE BEAMS,6800,14158.720190776,13615.097022646,41.1,BCM1FUT
360927:8305,1248:1248,10/23/22 08:57:41,STABLE BEAMS,6800,14161.003267078,13780.262542552,41.1,BCM1FUT
360927:8305,1249:1249,10/23/22 08:58:05,STABLE BEAMS,6800,14164.328378204,13451.079541108,41.1,BCM1FUT
360927:8305,1250:1250,10/23/22 08:58:28,STABLE BEAMS,6800,14169.699557712,13594.778343587,41.1,BCM1FUT
360927:8305,1251:1251,10/23/22 08:58:51,STABLE BEAMS,6800,14167.574486691,13560.784207488,41.1,BCM1FUT
360927:8305,1252:1252,10/23/22 08:59:14,STABLE BEAMS,6800,14164.161372623,13685.753384013,41.1,BCM1FUT
360927:8305,1253:1253,10/23/22 08:59:38,STABLE BEAMS,6800,14158.286176271,13461.131877062,41.1,BCM1FUT
360927:8305,1254:1254,10/23/22 09:00:01,STABLE BEAMS,6800,14157.169138939,13798.456150590,41.1,BCM1FUT
360927:8305,1255:1255,10/23/22 09:00:24,STABLE BEAMS,6800,14152.738990882,13696.910756898,41.1,BCM1FUT
360927:8305,1256:1256,10/23/22 09:00:48,STABLE BEAMS,6800,14146.806792625,13557.323091816,41.1,BCM1FUT
360927:8305,1257:1257,10/23/22 09:01:11,STABLE BEAMS,6800,14149.036867155,13705.304037405,41.1,BCM1FUT
360927:8305,1258:1258,10/23/22 09:01:34,STABLE BEAMS,6800,14136.875460716,13517.498760869,41.1,BCM1FUT
360927:8305,1259:1259,10/23/22 09:01:58,STABLE BEAMS,6800,14133.636352463,13691.684582237,41.0,BCM1FUT
360927:8305,1260:1260,10/23/22 09:02:21,STABLE BEAMS,6800,14127.119134655,13705.252035667,41.0,BCM1FUT
360927:8305,1261:1261,10/23/22 09:02:44,STABLE BEAMS,6800,14122.429977941,13572.616602932,41.0,BCM1FUT
360927:8305,1262:1262,10/23/22 09:03:08,STABLE BEAMS,6800,14119.835891245,13711.716251704,41.0,BCM1FUT
360927:8305,1263:1263,10/23/22 09:03:31,STABLE BEAMS,6800,14114.382708998,13576.186722247,41.0,BCM1FUT
360927:8305,1264:1264,10/23/22 09:03:54,STABLE BEAMS,6800,14113.152667889,13523.268953711,41.0,BCM1FUT
360927:8305,1265:1265,10/23/22 09:04:18,STABLE BEAMS,6800,14113.112666552,13729.543847510,41.0,BCM1FUT
360927:8305,1266:1266,10/23/22 09:04:41,STABLE BEAMS,6800,14105.926426385,13747.716454847,41.0,BCM1FUT
360927:8305,1267:1267,10/23/22 09:05:04,STABLE BEAMS,6800,14100.178234278,13696.187232717,40.9,BCM1FUT
360927:8305,1268:1268,10/23/22 09:05:27,STABLE BEAMS,6800,14098.507178430,13724.750687321,40.9,BCM1FUT
360927:8305,1269:1269,10/23/22 09:05:51,STABLE BEAMS,6800,14092.887990635,13650.037190362,40.9,BCM1FUT
360927:8305,1270:1270,10/23/22 09:06:14,STABLE BEAMS,6800,14086.948792144,13629.029488275,40.9,BCM1FUT
360927:8305,1271:1271,10/23/22 09:06:37,STABLE BEAMS,6800,14082.528644421,13646.434069944,40.9,BCM1FUT
360927:8305,1272:1272,10/23/22 09:07:01,STABLE BEAMS,6800,14074.699882780,13623.831314550,40.9,BCM1FUT
360927:8305,1273:1273,10/23/22 09:07:24,STABLE BEAMS,6800,14074.457374675,13710.089197327,40.9,BCM1FUT
360927:8305,1274:1274,10/23/22 09:07:47,STABLE BEAMS,6800,14074.603379555,13697.637781195,40.9,BCM1FUT
360927:8305,1275:1275,10/23/22 09:08:11,STABLE BEAMS,6800,14065.022059343,13656.503406466,40.9,BCM1FUT
360927:8305,1276:1276,10/23/22 09:08:34,STABLE BEAMS,6800,14059.656880036,13637.997788000,40.8,BCM1FUT
360927:8305,1277:1277,10/23/22 09:08:57,STABLE BEAMS,6800,14056.442772619,13642.050923458,40.8,BCM1FUT
360927:8305,1278:1278,10/23/22 09:09:21,STABLE BEAMS,6800,14064.390038220,13564.711338734,40.8,BCM1FUT
360927:8305,1279:1279,10/23/22 09:09:44,STABLE BEAMS,6800,14045.808417214,13661.646578353,40.8,BCM1FUT
360927:8305,1280:1280,10/23/22 09:10:07,STABLE BEAMS,6800,14038.096159467,13644.368000895,40.7,BCM1FUT
360927:8305,1281:1281,10/23/22 09:10:30,STABLE BEAMS,6800,14037.217130089,13599.610505080,40.8,BCM1FUT
360927:8305,1282:1282,10/23/22 09:10:54,STABLE BEAMS,6800,14032.667978055,13647.201095579,40.7,BCM1FUT
360927:8305,1283:1283,10/23/22 09:11:17,STABLE BEAMS,6800,14027.950820405,13611.599905771,40.8,BCM1FUT
360927:8305,1284:1284,10/23/22 09:11:40,STABLE BEAMS,6800,14019.218528568,13583.794976518,40.7,BCM1FUT
360927:8305,1285:1285,10/23/22 09:12:04,STABLE BEAMS,6800,14016.657442975,13618.255128191,40.7,BCM1FUT
360927:8305,1286:1286,10/23/22 09:12:27,STABLE BEAMS,6800,14014.405867727,13632.315598099,40.7,BCM1FUT
360927:8305,1287:1287,10/23/22 09:12:50,STABLE BEAMS,6800,14015.829415302,13455.717696118,40.7,BCM1FUT
360927:8305,1288:1288,10/23/22 09:13:14,STABLE BEAMS,6800,14017.765480007,13660.451538414,40.7,BCM1FUT
360927:8305,1289:1289,10/23/22 09:13:37,STABLE BEAMS,6800,14015.557406212,13636.400734626,40.7,BCM1FUT
360927:8305,1290:1290,10/23/22 09:14:00,STABLE BEAMS,6800,14006.006087002,13586.235058066,40.7,BCM1FUT
360927:8305,1291:1291,10/23/22 09:14:24,STABLE BEAMS,6800,13993.146657234,13573.031616801,40.6,BCM1FUT
360927:8305,1292:1292,10/23/22 09:14:47,STABLE BEAMS,6800,13988.984518134,13590.253192354,40.6,BCM1FUT
360927:8305,1293:1293,10/23/22 09:15:10,STABLE BEAMS,6800,13980.340229238,13594.958349603,40.6,BCM1FUT
360927:8305,1294:1294,10/23/22 09:15:34,STABLE BEAMS,6800,13973.962016075,13619.841181198,40.6,BCM1FUT
360927:8305,1295:1295,10/23/22 09:15:57,STABLE BEAMS,6800,13970.559902375,13602.662607082,40.6,BCM1FUT
360927:8305,1296:1296,10/23/22 09:16:20,STABLE BEAMS,6800,13968.219824169,13488.214782185,40.6,BCM1FUT
360927:8305,1297:1297,10/23/22 09:16:43,STABLE BEAMS,6800,13960.779075495,13550.428861407,40.6,BCM1FUT
360927:8305,1298:1298,10/23/22 09:17:07,STABLE BEAMS,6800,13954.437363553,13579.189822611,40.5,BCM1FUT
360927:8305,1299:1299,10/23/22 09:17:30,STABLE BEAMS,6800,13947.464130504,13502.958274919,40.5,BCM1FUT
360927:8305,1300:1300,10/23/22 09:17:53,STABLE BEAMS,6800,13941.628935489,13613.985985515,40.5,BCM1FUT
360927:8305,1301:1301,10/23/22 09:18:17,STABLE BEAMS,6800,13938.268823193,13605.919715936,40.5,BCM1FUT
360927:8305,1302:1302,10/23/22 09:18:40,STABLE BEAMS,6800,13929.155518622,13590.059185870,40.5,BCM1FUT
360927:8305,1303:1303,10/23/22 09:19:03,STABLE BEAMS,6800,13927.877475909,13602.341596354,40.4,BCM1FUT
360927:8305,1304:1304,10/23/22 09:19:27,STABLE BEAMS,6800,13912.171951023,13498.358121180,40.4,BCM1FUT
360927:8305,1305:1305,10/23/22 09:19:50,STABLE BEAMS,6800,13912.020945977,13535.227353366,40.4,BCM1FUT
360927:8305,1306:1306,10/23/22 09:20:13,STABLE BEAMS,6800,13904.610698323,13555.589033863,40.4,BCM1FUT
360927:8305,1307:1307,10/23/22 09:20:37,STABLE BEAMS,6800,13899.927541810,13541.831574082,40.4,BCM1FUT
360927:8305,1308:1308,10/23/22 09:21:00,STABLE BEAMS,6800,13896.026911449,13514.664666152,40.4,BCM1FUT
360927:8305,1309:1309,10/23/22 09:21:23,STABLE BEAMS,6800,13890.582229485,13479.679996948,40.3,BCM1FUT
360927:8305,1310:1310,10/23/22 09:21:47,STABLE BEAMS,6800,13882.796969298,13545.816707267,40.3,BCM1FUT
360927:8305,1311:1311,10/23/22 09:22:10,STABLE BEAMS,6800,13877.768801255,13449.151476672,40.3,BCM1FUT
360927:8305,1312:1312,10/23/22 09:22:33,STABLE BEAMS,6800,13870.151546683,13455.318682782,40.3,BCM1FUT
360927:8305,1313:1313,10/23/22 09:22:56,STABLE BEAMS,6800,13866.084410757,13507.827437649,40.3,BCM1FUT
360927:8305,1314:1314,10/23/22 09:23:20,STABLE BEAMS,6800,13861.145245688,13527.122082484,40.3,BCM1FUT
360927:8305,1315:1315,10/23/22 09:23:43,STABLE BEAMS,6800,13857.458122463,13351.660218470,40.2,BCM1FUT
360927:8305,1316:1316,10/23/22 09:24:06,STABLE BEAMS,6800,13852.927971063,13295.341336268,40.2,BCM1FUT
360927:8305,1317:1317,10/23/22 09:24:30,STABLE BEAMS,6800,13838.957504164,13482.660596561,40.2,BCM1FUT
360927:8305,1318:1318,10/23/22 09:24:53,STABLE BEAMS,6800,13824.069006584,13188.955780815,40.2,BCM1FUT
360927:8305,1319:1319,10/23/22 09:25:16,STABLE BEAMS,6800,13811.750594897,13275.303666600,40.1,BCM1FUT
360927:8305,1320:1320,10/23/22 09:25:40,STABLE BEAMS,6800,13808.595489452,13430.297846575,40.1,BCM1FUT
360927:8305,1321:1321,10/23/22 09:26:03,STABLE BEAMS,6800,13799.045170276,13276.303700021,40.1,BCM1FUT
360927:8305,1322:1322,10/23/22 09:26:26,STABLE BEAMS,6800,13798.330146379,13307.798752600,40.1,BCM1FUT
360927:8305,1323:1323,10/23/22 09:26:50,STABLE BEAMS,6800,13791.672923892,13249.257796135,40.1,BCM1FUT
360927:8305,1324:1324,10/23/22 09:27:13,STABLE BEAMS,6800,13782.773626473,13232.763244880,40.0,BCM1FUT
360927:8305,1325:1325,10/23/22 09:27:36,STABLE BEAMS,6800,13773.831327618,13434.885999913,40.0,BCM1FUT
360927:8305,1326:1326,10/23/22 09:28:00,STABLE BEAMS,6800,13764.408012686,13395.721691024,40.0,BCM1FUT
360927:8305,1327:1327,10/23/22 09:28:23,STABLE BEAMS,6800,13755.887727935,13423.494619208,40.0,BCM1FUT
360927:8305,1328:1328,10/23/22 09:28:46,STABLE BEAMS,6800,13748.578483656,13204.635304832,39.9,BCM1FUT
360927:8305,1329:1329,10/23/22 09:29:09,STABLE BEAMS,6800,13743.055299069,13423.187608948,39.9,BCM1FUT
360927:8305,1330:1330,10/23/22 09:29:33,STABLE BEAMS,6800,13734.299006430,13414.444316743,39.9,BCM1FUT
360927:8305,1331:1331,10/23/22 09:29:56,STABLE BEAMS,6800,13723.472644608,13243.640608406,39.9,BCM1FUT
360927:8305,1332:1332,10/23/22 09:30:19,STABLE BEAMS,6800,13717.664450496,13372.353910063,39.8,BCM1FUT
360927:8305,1333:1333,10/23/22 09:30:43,STABLE BEAMS,6800,13711.312738219,13383.116269745,39.8,BCM1FUT
360927:8305,1334:1334,10/23/22 09:31:06,STABLE BEAMS,6800,13702.574946198,13331.933559196,39.8,BCM1FUT
360927:8305,1335:1335,10/23/22 09:31:29,STABLE BEAMS,6800,13699.692849877,13143.698268288,39.8,BCM1FUT
360927:8305,1336:1336,10/23/22 09:31:53,STABLE BEAMS,6800,13692.113596575,13344.184968644,39.7,BCM1FUT
360927:8305,1337:1337,10/23/22 09:32:16,STABLE BEAMS,6800,13681.136229706,13335.768687368,39.7,BCM1FUT
360927:8305,1338:1338,10/23/22 09:32:39,STABLE BEAMS,6800,13675.605044851,13319.518144268,39.7,BCM1FUT
360927:8305,1339:1339,10/23/22 09:33:03,STABLE BEAMS,6800,13667.453772432,13358.952462180,39.7,BCM1FUT
360927:8305,1340:1340,10/23/22 09:33:26,STABLE BEAMS,6800,13657.145427923,13301.366537633,39.7,BCM1FUT
360927:8305,1341:1341,10/23/22 09:33:49,STABLE BEAMS,6800,13650.766214727,13054.974303094,39.6,BCM1FUT
360927:8305,1342:1342,10/23/22 09:34:12,STABLE BEAMS,6800,13647.784115063,13261.974221124,39.6,BCM1FUT
360927:8305,1343:1343,10/23/22 09:34:36,STABLE BEAMS,6800,13638.966820386,13211.381530293,39.6,BCM1FUT
360927:8305,1344:1344,10/23/22 09:34:59,STABLE BEAMS,6800,13633.049622630,13293.216265247,39.6,BCM1FUT
360927:8305,1345:1345,10/23/22 09:35:22,STABLE BEAMS,6800,13630.327531657,13272.518573521,39.6,BCM1FUT
360927:8305,1346:1346,10/23/22 09:35:46,STABLE BEAMS,6800,13628.906484165,13293.688281022,39.6,BCM1FUT
360927:8305,1347:1347,10/23/22 09:36:09,STABLE BEAMS,6800,13633.167626574,13292.368236905,39.6,BCM1FUT
360927:8305,1348:1348,10/23/22 09:36:32,STABLE BEAMS,6800,13626.075389548,13127.144715061,39.6,BCM1FUT
360927:8305,1349:1349,10/23/22 09:36:56,STABLE BEAMS,6800,13623.709310473,13302.872587966,39.6,BCM1FUT
360927:8305,1350:1350,10/23/22 09:37:19,STABLE BEAMS,6800,13615.882048882,13291.903221364,39.5,BCM1FUT
360927:8305,1351:1351,10/23/22 09:37:42,STABLE BEAMS,6800,13613.282962019,13296.786384562,39.5,BCM1FUT
360927:8305,1352:1352,10/23/22 09:38:06,STABLE BEAMS,6800,13603.694641574,13243.416600920,39.5,BCM1FUT
360927:8305,1353:1353,10/23/22 09:38:29,STABLE BEAMS,6800,13599.883514204,13267.417403037,39.5,BCM1FUT
360927:8305,1354:1354,10/23/22 09:38:52,STABLE BEAMS,6800,13593.808311168,13287.357069430,39.5,BCM1FUT
360927:8305,1355:1355,10/23/22 09:39:15,STABLE BEAMS,6800,13590.170189580,13231.675208517,39.5,BCM1FUT
360927:8305,1356:1356,10/23/22 09:39:39,STABLE BEAMS,6800,13586.196056763,13280.756848848,39.5,BCM1FUT
360927:8305,1357:1357,10/23/22 09:40:02,STABLE BEAMS,6800,13578.698806201,13238.375432442,39.4,BCM1FUT
360927:8305,1358:1358,10/23/22 09:40:25,STABLE BEAMS,6800,13568.494465168,13184.570634261,39.4,BCM1FUT
360927:8305,1359:1359,10/23/22 09:40:49,STABLE BEAMS,6800,13564.120318982,13239.491469740,39.4,BCM1FUT
360927:8305,1360:1360,10/23/22 09:41:12,STABLE BEAMS,6800,13560.932712451,13254.231962374,39.4,BCM1FUT
360927:8305,1361:1361,10/23/22 09:41:35,STABLE BEAMS,6800,13555.960046262,13258.461103714,39.4,BCM1FUT
360927:8305,1362:1362,10/23/22 09:41:59,STABLE BEAMS,6800,13552.222921366,13206.880379863,39.4,BCM1FUT
360927:8305,1363:1363,10/23/22 09:42:22,STABLE BEAMS,6800,13552.864942822,13219.698808261,39.4,BCM1FUT
360927:8305,1364:1364,10/23/22 09:42:45,STABLE BEAMS,6800,13551.276889749,13188.146753777,39.4,BCM1FUT
360927:8305,1365:1365,10/23/22 09:43:09,STABLE BEAMS,6800,13548.551798675,13235.300329670,39.3,BCM1FUT
360927:8305,1366:1366,10/23/22 09:43:32,STABLE BEAMS,6800,13544.341657970,13237.102389896,39.3,BCM1FUT
360927:8305,1367:1367,10/23/22 09:43:55,STABLE BEAMS,6800,13540.225520407,13196.934047452,39.3,BCM1FUT
360927:8305,1368:1368,10/23/22 09:44:19,STABLE BEAMS,6800,13538.651467801,13201.435197883,39.3,BCM1FUT
360927:8305,1369:1369,10/23/22 09:44:42,STABLE BEAMS,6800,13534.703335853,13228.903115873,39.3,BCM1FUT
360927:8305,1370:1370,10/23/22 09:45:05,STABLE BEAMS,6800,13530.007178905,13165.130984579,39.3,BCM1FUT
360927:8305,1371:1371,10/23/22 09:45:29,STABLE BEAMS,6800,13524.972010628,13147.287388238,39.3,BCM1FUT
360927:8305,1372:1372,10/23/22 09:45:52,STABLE BEAMS,6800,13515.354689213,13181.324525775,39.3,BCM1FUT
360927:8305,1373:1373,10/23/22 09:46:15,STABLE BEAMS,6800,13508.882472908,13097.244715790,39.2,BCM1FUT
360927:8305,1374:1374,10/23/22 09:46:38,STABLE BEAMS,6800,13502.415256771,13197.921080439,39.2,BCM1FUT
360927:8305,1375:1375,10/23/22 09:47:02,STABLE BEAMS,6800,13496.857071014,13184.588634863,39.2,BCM1FUT
360927:8305,1376:1376,10/23/22 09:47:25,STABLE BEAMS,6800,13490.807868847,13202.634237955,39.2,BCM1FUT
360927:8305,1377:1377,10/23/22 09:47:48,STABLE BEAMS,6800,13488.019775668,13172.967246471,39.2,BCM1FUT
360927:8305,1378:1378,10/23/22 09:48:12,STABLE BEAMS,6800,13487.882771089,13189.516799564,39.2,BCM1FUT
360927:8305,1379:1379,10/23/22 09:48:35,STABLE BEAMS,6800,13481.556559664,13015.059969139,39.1,BCM1FUT
360927:8305,1380:1380,10/23/22 09:48:58,STABLE BEAMS,6800,13475.069342858,13053.227244706,39.1,BCM1FUT
360927:8305,1381:1381,10/23/22 09:49:22,STABLE BEAMS,6800,13469.675162582,12996.612352611,39.1,BCM1FUT
360927:8305,1382:1382,10/23/22 09:49:45,STABLE BEAMS,6800,13461.769898385,12961.543180584,39.1,BCM1FUT
360927:8305,1383:1383,10/23/22 09:50:08,STABLE BEAMS,6800,13462.324916934,12933.847254974,39.1,BCM1FUT
360927:8305,1384:1384,10/23/22 09:50:32,STABLE BEAMS,6800,13455.449687161,12948.275737180,39.1,BCM1FUT
360927:8305,1385:1385,10/23/22 09:50:55,STABLE BEAMS,6800,13449.473487433,12978.095733778,39.0,BCM1FUT
360927:8305,1386:1386,10/23/22 09:51:18,STABLE BEAMS,6800,13446.692394488,12983.942929193,39.1,BCM1FUT
360927:8305,1387:1387,10/23/22 09:51:41,STABLE BEAMS,6800,13443.322281857,12941.360506070,39.0,BCM1FUT
360927:8305,1388:1388,10/23/22 09:52:05,STABLE BEAMS,6800,13437.967102885,12965.527313735,39.0,BCM1FUT
360927:8305,1389:1389,10/23/22 09:52:28,STABLE BEAMS,6800,13432.226911045,12962.376208424,39.0,BCM1FUT
360927:8305,1390:1390,10/23/22 09:52:51,STABLE BEAMS,6800,13428.891799584,12877.959387176,39.0,BCM1FUT
360927:8305,1391:1391,10/23/22 09:53:15,STABLE BEAMS,6800,13425.834697414,12920.435806757,39.0,BCM1FUT
360927:8305,1392:1392,10/23/22 09:53:38,STABLE BEAMS,6800,13423.442617470,12778.099049799,39.0,BCM1FUT
360927:8305,1393:1393,10/23/22 09:54:01,STABLE BEAMS,6800,13408.876130652,12585.313606823,39.0,BCM1FUT
360927:8305,1394:1394,10/23/22 09:54:25,STABLE BEAMS,6800,13406.218041817,12670.021437796,38.9,BCM1FUT
360927:8305,1395:1395,10/23/22 09:54:48,STABLE BEAMS,6800,13423.442617470,12672.511521016,39.0,BCM1FUT
360927:8305,1396:1396,10/23/22 09:55:11,STABLE BEAMS,6800,13426.757728263,12917.805718858,39.0,BCM1FUT
360927:8305,1397:1397,10/23/22 09:55:35,STABLE BEAMS,6800,13416.927899745,12854.104589938,39.0,BCM1FUT
360927:8305,1398:1398,10/23/22 09:55:58,STABLE BEAMS,6800,13406.783060700,12748.665066102,38.9,BCM1FUT
360927:8305,1399:1399,10/23/22 09:56:21,STABLE BEAMS,6800,13397.921764552,12941.095497213,38.9,BCM1FUT
360927:8305,1400:1400,10/23/22 09:56:44,STABLE BEAMS,6800,13398.875796436,12730.814469527,38.9,BCM1FUT
360927:8305,1401:1401,10/23/22 09:57:08,STABLE BEAMS,6800,13368.577783863,12911.585510976,38.9,BCM1FUT
360927:8305,1402:1402,10/23/22 09:57:31,STABLE BEAMS,6800,13348.713119977,9625.629692860,38.8,BCM1FUT
360927:8305,1403:1403,10/23/22 09:57:54,STABLE BEAMS,6800,13338.281771356,12868.260063020,38.7,BCM1FUT
360927:8305,1404:1404,10/23/22 09:58:18,STABLE BEAMS,6800,13318.802120338,12680.257779900,38.7,BCM1FUT
360927:8305,1405:1405,10/23/22 09:58:41,STABLE BEAMS,6800,13349.345141099,12864.492937121,38.7,BCM1FUT
360927:8305,1406:1406,10/23/22 09:59:04,STABLE BEAMS,6800,13347.483078868,12904.968289826,38.8,BCM1FUT
360927:8305,1407:1407,10/23/22 09:59:28,STABLE BEAMS,6800,13340.750853874,12875.881317726,38.7,BCM1FUT
360927:8305,1408:1408,10/23/22 09:59:51,STABLE BEAMS,6800,13335.157666947,12684.467920604,38.7,BCM1FUT
360927:8305,1409:1409,10/23/22 10:00:14,STABLE BEAMS,6800,13330.938525942,12712.527858380,38.7,BCM1FUT
360927:8305,1410:1410,10/23/22 10:00:38,STABLE BEAMS,6800,13328.648449406,12911.338502721,38.7,BCM1FUT
360927:8305,1411:1411,10/23/22 10:01:01,STABLE BEAMS,6800,13325.033328588,12744.917940871,38.7,BCM1FUT
360927:8305,1412:1412,10/23/22 10:01:24,STABLE BEAMS,6800,13324.911324510,12904.542275588,38.7,BCM1FUT
360927:8305,1413:1413,10/23/22 10:01:48,STABLE BEAMS,6800,13293.752283161,12865.758979433,38.6,BCM1FUT
360927:8305,1414:1414,10/23/22 10:02:11,STABLE BEAMS,6800,13277.324734145,12851.042487601,38.6,BCM1FUT
360927:8305,1415:1415,10/23/22 10:02:34,STABLE BEAMS,6800,13261.098191847,12818.681406079,38.5,BCM1FUT
360927:8305,1416:1416,10/23/22 10:02:57,STABLE BEAMS,6800,13272.143560988,6838.118532987,38.5,BCM1FUT
360927:8305,1417:1417,10/23/22 10:03:21,STABLE BEAMS,6800,13287.058059437,10318.823859719,38.6,BCM1FUT
360927:8305,1418:1418,10/23/22 10:03:44,STABLE BEAMS,6800,13281.482873112,12868.101057706,38.6,BCM1FUT
360927:8305,1419:1419,10/23/22 10:04:07,STABLE BEAMS,6800,13277.389736317,12723.080211044,38.6,BCM1FUT
360927:8305,1420:1420,10/23/22 10:04:30,STABLE BEAMS,6800,13276.017690463,12646.176640893,38.7,HFET
360927:8305,1421:1421,10/23/22 10:04:54,STABLE BEAMS,6800,13264.329299832,12830.015784879,38.5,BCM1FUT
360927:8305,1422:1422,10/23/22 10:05:17,STABLE BEAMS,6800,13256.962053615,12819.543434889,38.5,BCM1FUT
360927:8305,1423:1423,10/23/22 10:05:41,STABLE BEAMS,6800,13261.023189340,12825.324628099,38.5,BCM1FUT
360927:8305,1424:1424,10/23/22 10:06:04,STABLE BEAMS,6800,13232.727243677,12671.412484286,38.5,BCM1FUT
360927:8305,1425:1425,10/23/22 10:06:27,STABLE BEAMS,6800,13223.553937101,12583.210536537,38.4,BCM1FUT
360927:8305,1426:1426,10/23/22 10:06:51,STABLE BEAMS,6800,13223.032919688,12792.108518001,38.4,BCM1FUT
